age,type_of_travel,online_boarding,checkin_service,on-board_service,baggage_handling,inflight_service,leg_room_service,cleanliness,seat_comfort,inflight_wifi_service,arrival_delay_in_minutes,departure_delay_in_minutes,satisfaction
38,Business travel,3,2,4,4,4,4,1,1,2,0,17,satisfied
51,Business travel,2,1,4,4,4,4,2,3,4,73,50,satisfied
38,Business travel,4,3,4,4,4,4,5,4,3,0,0,satisfied
34,Business travel,3,3,4,4,4,3,2,4,4,7,8,neutral or dissatisfied
30,Personal Travel,4,3,1,3,2,1,1,1,4,46,67,neutral or dissatisfied
30,Business travel,3,2,2,2,3,1,2,2,3,12,0,neutral or dissatisfied
57,Business travel,4,4,4,4,4,4,5,4,5,0,0,satisfied
47,Business travel,4,3,4,4,4,4,5,4,3,0,14,satisfied
53,Business travel,4,3,4,4,4,4,4,5,2,0,0,satisfied
60,Personal Travel,2,3,1,1,1,3,2,3,3,0,0,neutral or dissatisfied
59,Business travel,5,5,4,4,4,4,4,5,3,0,0,satisfied
67,Business travel,4,5,4,5,4,4,4,1,4,101,85,satisfied
49,Business travel,5,3,5,5,5,5,4,5,5,0,0,satisfied
30,Business travel,3,4,3,3,4,1,3,3,3,0,0,neutral or dissatisfied
50,Business travel,5,3,4,5,4,4,4,4,1,4,0,satisfied
49,Business travel,5,4,4,4,4,4,5,5,1,0,0,satisfied
39,Business travel,5,4,4,4,4,4,4,4,3,0,0,satisfied
55,Business travel,4,1,2,2,2,2,1,4,2,0,0,neutral or dissatisfied
48,Business travel,5,3,2,2,2,2,3,4,2,0,6,satisfied
30,Business travel,5,5,4,4,4,2,5,4,1,8,0,satisfied
39,Business travel,4,4,5,5,5,5,5,4,1,10,0,satisfied
46,Business travel,1,3,5,5,5,5,5,4,5,25,22,satisfied
34,Business travel,4,3,4,4,4,4,3,5,5,9,0,satisfied
33,Business travel,4,1,5,5,5,5,2,3,4,30,0,satisfied
57,Business travel,5,3,4,4,4,4,4,5,5,0,0,satisfied
45,Business travel,5,4,4,2,4,2,4,5,0,0,0,satisfied
42,Business travel,4,4,4,4,4,4,5,5,5,0,0,satisfied
49,Business travel,5,3,5,5,5,5,3,5,5,0,16,satisfied
48,Business travel,4,4,5,5,5,5,4,5,5,26,27,satisfied
37,Business travel,3,5,5,5,5,4,2,2,3,0,2,neutral or dissatisfied
36,Business travel,4,5,4,4,4,4,4,5,1,0,0,satisfied
44,Business travel,4,4,4,4,4,4,5,4,1,2,11,satisfied
56,Business travel,4,4,5,5,5,5,5,5,2,65,60,satisfied
40,Business travel,4,4,5,5,5,5,3,4,2,38,0,satisfied
39,Business travel,4,4,2,2,2,2,5,5,1,0,0,satisfied
52,Business travel,3,3,4,4,4,4,4,5,5,0,0,satisfied
46,Business travel,2,4,4,1,4,3,1,3,1,0,0,neutral or dissatisfied
26,Business travel,0,5,4,5,5,5,1,1,0,7,18,satisfied
39,Business travel,5,4,5,5,5,5,5,2,3,94,112,satisfied
36,Business travel,5,3,5,5,5,5,3,5,4,4,0,satisfied
47,Business travel,4,3,4,4,4,4,3,4,4,0,0,satisfied
48,Business travel,3,3,2,4,2,2,4,3,4,0,1,neutral or dissatisfied
38,Business travel,4,4,2,2,2,2,4,5,1,0,0,satisfied
45,Business travel,5,3,2,2,2,3,3,4,3,0,0,satisfied
30,Business travel,4,2,2,3,3,2,4,4,4,0,0,neutral or dissatisfied
25,Personal Travel,2,1,2,2,3,4,4,4,2,43,18,neutral or dissatisfied
48,Business travel,5,3,5,5,5,5,3,4,1,17,15,satisfied
46,Business travel,5,5,4,4,4,4,5,4,3,0,0,satisfied
31,Business travel,2,1,1,3,3,3,2,2,2,6,14,neutral or dissatisfied
40,Business travel,5,4,5,5,5,5,3,5,2,0,0,satisfied
36,Business travel,5,4,4,4,4,4,4,5,2,7,0,satisfied
29,Business travel,4,5,4,4,4,4,4,4,4,0,2,satisfied
58,Business travel,5,3,3,3,3,3,5,5,5,18,34,satisfied
63,Business travel,3,4,5,5,5,5,5,5,4,0,0,satisfied
70,Business travel,4,1,2,2,2,2,1,4,2,0,0,neutral or dissatisfied
44,Personal Travel,4,1,3,3,3,2,1,3,2,0,3,neutral or dissatisfied
51,Business travel,5,4,5,5,5,5,3,4,5,32,0,satisfied
76,Business travel,3,4,2,1,2,2,2,3,1,0,0,neutral or dissatisfied
55,Business travel,4,4,5,5,5,5,5,5,2,0,0,satisfied
33,Business travel,4,5,5,5,5,5,3,5,3,24,27,satisfied
40,Business travel,5,3,2,2,2,2,5,4,4,39,8,satisfied
41,Business travel,3,5,5,5,5,5,5,1,4,0,0,satisfied
42,Business travel,4,3,3,4,5,2,3,3,4,0,6,satisfied
27,Business travel,3,3,3,3,4,4,3,3,3,0,0,neutral or dissatisfied
29,Business travel,5,3,4,4,4,5,4,1,5,0,6,satisfied
37,Business travel,4,4,3,3,1,4,4,4,4,246,242,neutral or dissatisfied
44,Business travel,5,5,4,4,4,4,4,5,2,0,0,satisfied
59,Business travel,4,5,3,3,3,4,5,5,5,0,0,satisfied
58,Business travel,5,3,5,5,5,5,3,5,5,2,19,satisfied
38,Business travel,1,5,4,5,5,4,2,2,1,0,0,neutral or dissatisfied
46,Business travel,5,5,5,5,5,5,3,4,3,11,17,satisfied
57,Personal Travel,3,1,4,4,4,1,1,4,1,0,0,neutral or dissatisfied
28,Business travel,5,4,3,4,5,5,5,5,3,0,0,satisfied
25,Business travel,4,3,4,4,5,4,4,4,2,0,0,satisfied
40,Business travel,3,5,5,5,5,5,4,2,3,0,23,satisfied
39,Business travel,2,4,5,5,4,5,3,3,2,92,101,satisfied
57,Business travel,4,4,5,5,5,5,4,5,2,0,0,satisfied
41,Business travel,4,3,4,4,4,4,3,5,4,1,4,satisfied
43,Business travel,4,4,4,4,4,4,5,4,4,0,14,satisfied
52,Business travel,4,4,2,2,2,2,4,4,2,47,54,satisfied
53,Business travel,2,3,5,5,5,5,4,4,4,0,0,satisfied
32,Business travel,4,2,5,4,5,2,4,4,2,46,44,satisfied
32,Business travel,3,3,1,3,4,5,3,3,3,0,4,neutral or dissatisfied
38,Business travel,3,3,5,5,5,5,2,2,1,0,0,satisfied
39,Business travel,5,5,5,5,5,5,4,5,2,0,0,satisfied
55,Business travel,3,1,2,2,2,2,4,3,2,0,7,neutral or dissatisfied
49,Business travel,5,3,4,4,4,4,4,5,4,0,0,satisfied
63,Business travel,3,3,3,3,3,3,4,3,3,0,11,neutral or dissatisfied
42,Business travel,2,2,4,4,4,0,4,2,1,0,7,neutral or dissatisfied
34,Personal Travel,2,4,5,5,5,1,2,2,1,13,17,neutral or dissatisfied
42,Business travel,4,4,5,5,5,5,5,4,5,5,0,satisfied
25,Business travel,4,4,4,4,4,3,5,5,4,0,0,neutral or dissatisfied
47,Business travel,3,4,3,5,4,2,2,2,3,43,52,neutral or dissatisfied
9,Business travel,0,5,4,4,4,2,3,3,0,0,6,satisfied
22,Business travel,2,4,4,3,3,5,1,1,1,0,0,neutral or dissatisfied
52,Business travel,5,5,4,4,4,4,4,5,1,1,1,satisfied
22,Business travel,5,3,3,5,5,2,3,3,4,0,0,satisfied
33,Business travel,3,1,2,2,2,2,1,3,2,0,0,neutral or dissatisfied
43,Business travel,5,3,5,5,5,5,5,5,2,45,45,satisfied
46,Business travel,3,4,5,5,4,4,1,1,3,18,7,neutral or dissatisfied
21,Business travel,5,4,5,4,4,3,5,5,4,0,0,satisfied
46,Business travel,5,5,5,5,5,4,4,4,2,0,0,satisfied
49,Business travel,4,3,4,4,4,4,3,5,2,0,5,satisfied
53,Business travel,5,4,4,4,4,4,5,4,3,102,40,satisfied
21,Business travel,1,1,3,3,3,3,1,1,1,184,182,neutral or dissatisfied
45,Business travel,4,4,4,4,4,4,5,5,3,0,1,satisfied
44,Personal Travel,2,1,4,4,4,4,3,3,4,0,0,neutral or dissatisfied
45,Business travel,5,3,4,4,4,4,4,5,5,8,1,satisfied
36,Business travel,4,5,4,4,4,4,5,5,2,0,0,satisfied
76,Business travel,3,1,3,3,3,3,1,2,3,18,25,neutral or dissatisfied
14,Business travel,5,3,1,4,3,3,5,5,3,0,0,satisfied
57,Business travel,5,3,2,2,2,2,5,4,2,0,2,satisfied
41,Business travel,4,3,5,5,5,5,5,4,2,3,10,satisfied
49,Business travel,4,4,5,5,5,5,4,5,3,5,2,satisfied
41,Business travel,3,4,1,1,1,1,1,3,1,0,0,neutral or dissatisfied
57,Business travel,5,5,4,4,4,4,3,5,2,0,2,satisfied
10,Business travel,3,2,3,3,3,3,3,3,3,0,0,neutral or dissatisfied
31,Business travel,4,4,5,4,5,5,4,4,4,0,0,satisfied
23,Personal Travel,2,4,4,4,4,5,5,5,2,0,4,neutral or dissatisfied
39,Personal Travel,2,4,1,1,1,2,4,3,2,0,0,neutral or dissatisfied
48,Business travel,5,4,5,5,5,5,4,4,3,0,0,satisfied
22,Business travel,2,3,3,4,4,5,2,2,2,66,68,neutral or dissatisfied
25,Personal Travel,5,3,3,4,4,2,4,4,5,0,0,satisfied
52,Business travel,4,4,2,2,2,2,5,4,1,0,0,satisfied
49,Business travel,5,3,4,4,4,4,3,1,3,0,0,satisfied
33,Business travel,2,3,5,4,4,4,4,4,2,0,0,neutral or dissatisfied
51,Business travel,2,1,4,4,4,4,5,1,1,0,0,satisfied
38,Business travel,3,1,1,2,1,1,1,2,2,12,9,neutral or dissatisfied
11,Business travel,5,5,5,4,5,2,5,5,5,3,7,satisfied
31,Business travel,5,5,4,3,4,4,5,5,5,0,0,satisfied
62,Personal Travel,2,4,4,4,4,4,5,4,4,25,29,neutral or dissatisfied
37,Business travel,3,3,4,5,5,2,5,5,3,0,0,neutral or dissatisfied
45,Business travel,5,5,5,5,5,5,4,4,2,6,17,satisfied
33,Business travel,4,3,1,3,3,3,3,3,4,22,27,neutral or dissatisfied
40,Business travel,4,4,4,4,4,4,4,4,1,0,0,satisfied
40,Business travel,3,3,2,5,4,4,3,3,3,0,17,satisfied
55,Business travel,4,4,3,3,3,3,3,5,5,0,0,satisfied
45,Business travel,2,2,5,5,5,5,5,5,5,29,47,satisfied
54,Business travel,1,1,4,4,4,4,1,1,5,0,4,satisfied
28,Business travel,1,3,1,4,3,5,1,1,1,0,0,neutral or dissatisfied
30,Business travel,4,1,2,5,5,5,4,4,5,2,18,satisfied
42,Business travel,3,1,4,4,4,4,3,3,4,60,62,neutral or dissatisfied
42,Business travel,5,5,3,4,5,3,2,2,5,0,0,satisfied
49,Business travel,5,4,4,4,4,5,3,4,4,0,3,satisfied
47,Business travel,5,2,3,3,3,3,3,4,0,0,0,satisfied
36,Business travel,4,3,4,5,4,4,3,3,4,2,0,neutral or dissatisfied
25,Business travel,3,1,1,4,5,1,3,3,4,0,0,satisfied
48,Business travel,4,2,2,4,2,2,1,4,4,39,33,neutral or dissatisfied
43,Business travel,5,4,3,3,3,2,4,4,3,31,50,satisfied
27,Business travel,0,4,3,5,5,2,3,3,0,0,0,satisfied
9,Business travel,3,3,3,3,3,4,3,3,3,17,11,neutral or dissatisfied
27,Business travel,2,1,1,3,3,5,2,2,2,10,9,neutral or dissatisfied
60,Business travel,4,5,3,3,3,3,5,4,1,0,17,satisfied
16,Business travel,5,4,3,4,5,4,5,5,5,0,1,satisfied
46,Business travel,3,4,3,4,5,4,5,3,3,0,0,neutral or dissatisfied
39,Business travel,5,3,5,5,5,5,3,5,3,0,0,satisfied
39,Business travel,4,4,5,4,5,5,4,4,3,243,281,satisfied
53,Business travel,1,3,5,5,5,5,1,4,4,0,0,satisfied
31,Business travel,2,4,4,4,4,3,2,2,4,27,7,satisfied
44,Business travel,2,3,3,5,4,5,5,5,2,0,1,neutral or dissatisfied
24,Business travel,4,5,4,4,2,3,4,4,3,0,0,satisfied
43,Business travel,4,5,5,5,5,5,5,4,3,0,9,satisfied
45,Business travel,4,4,4,4,4,4,4,5,2,12,12,satisfied
52,Business travel,4,3,4,4,4,4,4,4,4,0,0,satisfied
53,Business travel,5,5,4,4,4,4,4,5,4,0,0,satisfied
40,Business travel,4,5,5,5,5,5,3,5,2,0,0,satisfied
45,Business travel,5,5,2,2,2,2,3,4,3,0,0,satisfied
50,Business travel,4,3,2,4,4,4,5,5,4,0,0,neutral or dissatisfied
42,Business travel,3,3,4,4,4,5,4,4,3,11,7,neutral or dissatisfied
49,Business travel,5,3,4,4,4,4,4,4,5,0,0,satisfied
35,Business travel,4,2,4,4,4,4,3,4,4,95,105,neutral or dissatisfied
56,Business travel,3,3,2,2,2,2,2,3,2,0,0,neutral or dissatisfied
40,Business travel,4,4,4,4,4,4,4,4,5,339,371,satisfied
20,Business travel,1,3,3,4,4,4,1,1,1,0,0,neutral or dissatisfied
37,Business travel,5,3,3,5,5,5,3,3,5,0,0,satisfied
29,Business travel,1,3,4,4,3,2,2,2,2,34,48,neutral or dissatisfied
47,Business travel,3,4,5,5,5,3,5,5,3,0,4,neutral or dissatisfied
26,Business travel,3,4,3,4,5,4,2,3,3,0,0,neutral or dissatisfied
46,Business travel,4,5,4,4,4,4,3,5,4,0,7,satisfied
16,Business travel,1,3,1,4,4,5,1,1,1,72,54,neutral or dissatisfied
59,Business travel,4,5,4,4,4,5,3,5,3,0,20,satisfied
21,Business travel,2,4,3,4,3,1,2,2,2,0,0,neutral or dissatisfied
66,Business travel,2,5,5,4,5,2,2,2,2,0,0,neutral or dissatisfied
51,Business travel,5,5,3,5,3,3,5,5,3,160,157,satisfied
19,Business travel,5,5,5,4,5,3,3,3,5,0,0,satisfied
30,Business travel,3,4,4,4,5,5,5,5,3,2,4,neutral or dissatisfied
23,Business travel,4,4,4,4,4,5,4,4,3,8,1,satisfied
47,Business travel,5,4,4,4,4,4,4,5,1,0,4,satisfied
49,Business travel,4,5,3,3,3,2,3,5,5,0,0,satisfied
48,Business travel,3,2,5,5,5,5,3,5,4,0,0,satisfied
35,Business travel,2,3,3,5,5,4,3,3,2,14,39,neutral or dissatisfied
43,Business travel,3,5,5,5,5,5,3,5,3,2,0,satisfied
17,Business travel,5,4,5,5,5,2,5,5,1,0,0,satisfied
34,Business travel,5,5,4,4,4,4,4,5,4,0,0,satisfied
24,Business travel,5,5,4,4,5,4,5,5,5,0,0,satisfied
47,Business travel,4,2,3,3,3,3,3,3,3,8,0,neutral or dissatisfied
44,Business travel,1,1,5,5,5,5,4,5,4,0,0,satisfied
26,Business travel,3,4,3,4,5,5,2,2,3,25,29,neutral or dissatisfied
26,Business travel,4,5,4,4,5,2,2,2,4,44,21,neutral or dissatisfied
49,Business travel,5,5,3,3,3,4,3,4,2,0,0,satisfied
26,Business travel,2,4,3,4,5,5,2,2,3,0,0,neutral or dissatisfied
60,Business travel,5,4,5,4,5,5,5,5,5,5,9,satisfied
56,Business travel,4,2,3,3,3,3,4,3,3,0,11,neutral or dissatisfied
29,Business travel,5,2,3,5,1,2,5,5,2,0,0,satisfied
47,Business travel,3,4,3,3,3,2,4,4,3,43,1,satisfied
60,Business travel,4,5,2,2,2,2,4,5,1,0,0,satisfied
36,Business travel,2,3,4,3,4,4,1,2,2,19,9,satisfied
22,Personal Travel,4,2,5,4,3,2,2,2,4,5,10,satisfied
58,Business travel,4,5,4,4,4,4,5,5,1,0,0,satisfied
72,Business travel,4,4,5,3,5,5,4,2,4,0,0,satisfied
60,Business travel,5,3,5,5,5,5,3,5,0,0,0,satisfied
39,Business travel,3,3,5,5,4,5,5,5,3,2,4,neutral or dissatisfied
48,Business travel,5,5,5,5,5,5,5,5,3,59,50,satisfied
27,Business travel,5,4,3,5,4,3,4,4,5,0,0,satisfied
43,Business travel,1,4,5,5,5,5,3,1,3,0,0,satisfied
22,Business travel,4,1,2,4,3,5,3,2,4,6,15,neutral or dissatisfied
41,Business travel,4,1,2,2,2,2,2,4,2,15,4,neutral or dissatisfied
40,Business travel,4,3,4,4,4,4,3,5,2,1,2,satisfied
13,Personal Travel,1,1,3,1,3,1,3,3,1,19,23,neutral or dissatisfied
31,Business travel,5,4,5,5,4,2,5,5,2,0,0,satisfied
41,Business travel,1,4,3,4,4,3,3,3,1,12,0,neutral or dissatisfied
37,Business travel,4,4,4,5,4,4,3,4,3,0,0,satisfied
53,Business travel,3,2,3,3,3,3,4,3,3,10,0,neutral or dissatisfied
43,Business travel,4,3,3,3,3,4,5,5,4,15,13,satisfied
51,Business travel,5,3,4,4,4,4,5,5,4,0,0,satisfied
65,Business travel,4,1,4,4,4,4,1,4,4,8,2,neutral or dissatisfied
28,Personal Travel,3,5,3,4,4,5,1,1,3,0,0,neutral or dissatisfied
50,Business travel,4,3,2,2,2,2,5,5,4,4,14,satisfied
48,Business travel,4,3,5,5,5,5,5,4,1,0,0,satisfied
56,Business travel,5,4,3,3,3,4,3,4,2,2,0,satisfied
19,Business travel,3,3,1,4,4,1,3,3,3,8,16,neutral or dissatisfied
33,Business travel,3,3,4,5,4,5,3,3,2,171,75,neutral or dissatisfied
50,Business travel,5,3,3,3,3,3,5,4,5,0,0,satisfied
35,Business travel,3,4,5,5,5,5,2,5,2,0,0,satisfied
58,Business travel,4,4,5,5,5,5,3,4,1,96,88,satisfied
39,Business travel,4,5,5,5,5,5,3,5,3,7,5,satisfied
34,Business travel,5,3,5,5,5,5,5,5,2,0,0,satisfied
34,Business travel,2,3,5,5,4,5,2,4,2,0,0,neutral or dissatisfied
55,Business travel,4,3,5,5,5,5,3,4,4,76,21,satisfied
41,Business travel,5,4,4,4,4,4,4,5,5,0,3,satisfied
23,Business travel,5,5,5,5,5,4,5,5,1,0,0,satisfied
42,Business travel,4,5,4,4,4,4,3,5,2,10,20,satisfied
24,Business travel,4,5,1,3,3,3,3,3,4,0,2,satisfied
43,Business travel,5,3,2,2,2,2,4,5,5,0,0,satisfied
31,Business travel,3,3,1,5,3,2,3,3,3,213,206,satisfied
59,Business travel,5,3,5,5,5,5,4,4,1,46,59,satisfied
26,Personal Travel,3,3,4,2,2,2,3,3,2,0,0,neutral or dissatisfied
48,Business travel,5,5,3,3,3,4,5,5,4,255,255,neutral or dissatisfied
43,Business travel,4,3,4,4,4,4,4,4,2,0,0,satisfied
32,Business travel,2,3,3,4,5,3,1,1,2,10,0,neutral or dissatisfied
46,Business travel,5,3,4,4,4,5,3,4,1,28,35,satisfied
47,Business travel,5,4,5,5,5,5,3,5,5,0,0,satisfied
37,Business travel,4,4,5,5,5,5,3,5,2,0,6,satisfied
39,Business travel,4,2,1,4,1,2,3,3,4,12,20,neutral or dissatisfied
43,Business travel,5,5,4,4,5,5,5,5,3,207,202,satisfied
41,Business travel,5,3,3,3,3,4,3,5,4,0,0,satisfied
57,Business travel,4,3,3,3,3,3,2,4,3,0,0,neutral or dissatisfied
30,Business travel,3,2,1,3,3,3,3,3,3,0,0,neutral or dissatisfied
39,Personal Travel,5,3,2,1,2,2,5,4,2,0,1,neutral or dissatisfied
49,Business travel,5,4,4,4,4,4,3,4,5,12,0,satisfied
41,Business travel,5,3,2,2,2,2,5,5,5,0,0,satisfied
59,Business travel,5,5,5,5,5,5,3,4,2,0,0,satisfied
24,Business travel,4,4,5,4,4,5,1,1,4,16,11,satisfied
22,Business travel,0,3,5,5,5,5,3,3,5,25,0,satisfied
60,Business travel,4,3,5,5,5,5,3,4,5,0,0,satisfied
53,Business travel,3,4,2,2,2,2,1,3,2,0,0,neutral or dissatisfied
69,Business travel,4,5,2,2,2,2,3,5,4,0,0,satisfied
31,Business travel,3,3,4,4,4,2,2,2,2,38,22,neutral or dissatisfied
26,Business travel,1,1,3,5,3,5,1,1,1,6,0,neutral or dissatisfied
33,Business travel,1,5,4,4,4,4,2,4,4,0,0,satisfied
52,Business travel,3,1,3,3,3,3,4,4,3,0,0,neutral or dissatisfied
47,Business travel,3,3,4,4,4,4,5,5,4,0,0,satisfied
44,Business travel,2,4,1,1,1,1,3,3,1,0,0,neutral or dissatisfied
41,Business travel,5,5,5,5,5,5,4,5,2,16,21,satisfied
28,Business travel,3,3,3,5,5,3,3,3,4,0,0,satisfied
34,Business travel,3,4,4,4,4,4,4,4,4,3,0,neutral or dissatisfied
43,Business travel,5,5,5,5,5,5,3,5,4,40,41,satisfied
39,Business travel,3,3,5,3,3,4,3,3,3,50,14,neutral or dissatisfied
56,Business travel,4,4,4,4,4,4,3,4,4,91,73,satisfied
48,Business travel,5,5,4,4,4,4,4,5,4,0,0,satisfied
46,Business travel,5,3,5,5,5,4,4,4,1,2,3,satisfied
17,Business travel,3,5,4,5,4,2,3,3,4,9,20,satisfied
27,Business travel,3,2,4,1,2,1,3,3,3,0,0,neutral or dissatisfied
33,Personal Travel,1,3,5,5,5,3,5,5,1,9,0,neutral or dissatisfied
18,Business travel,4,3,1,3,1,5,4,4,4,0,0,satisfied
38,Personal Travel,4,4,1,1,1,4,1,4,4,0,0,neutral or dissatisfied
40,Business travel,1,4,5,5,5,5,5,3,3,72,70,satisfied
48,Business travel,4,4,2,4,3,5,4,4,4,12,0,satisfied
41,Business travel,5,4,4,4,4,4,4,5,3,0,0,satisfied
39,Business travel,5,5,3,3,3,3,3,4,3,5,7,satisfied
58,Business travel,3,4,4,4,4,4,5,4,1,46,52,satisfied
39,Business travel,3,2,3,4,4,2,5,5,3,45,49,neutral or dissatisfied
42,Business travel,4,4,2,4,3,4,4,4,3,23,26,satisfied
36,Business travel,3,3,2,2,2,2,3,3,2,0,1,neutral or dissatisfied
8,Personal Travel,1,4,4,4,1,1,2,2,1,0,8,neutral or dissatisfied
46,Business travel,5,4,4,4,4,4,3,4,1,0,0,satisfied
44,Business travel,4,4,4,4,4,4,3,5,5,0,0,satisfied
28,Business travel,4,4,5,4,4,5,4,3,4,0,0,satisfied
22,Business travel,4,4,3,5,4,4,4,4,4,0,0,satisfied
39,Business travel,3,3,3,3,3,3,3,3,3,0,0,neutral or dissatisfied
52,Business travel,4,3,4,4,4,4,2,5,2,0,0,satisfied
48,Personal Travel,4,4,2,2,2,2,4,3,2,7,0,neutral or dissatisfied
51,Business travel,5,5,4,4,4,4,5,5,2,0,0,satisfied
60,Business travel,5,3,4,4,4,4,3,5,1,26,30,satisfied
55,Business travel,4,5,1,1,1,2,3,5,4,0,0,satisfied
58,Business travel,3,3,1,1,1,2,2,3,1,8,0,neutral or dissatisfied
37,Business travel,2,5,3,5,3,3,1,5,0,0,5,satisfied
57,Business travel,4,5,5,4,5,5,4,4,5,0,0,satisfied
26,Business travel,5,3,3,5,5,5,3,5,5,0,1,satisfied
33,Business travel,4,4,5,5,5,5,5,4,3,5,0,satisfied
36,Business travel,1,1,2,3,2,3,1,1,1,29,0,neutral or dissatisfied
48,Business travel,3,1,5,5,5,4,3,2,3,0,0,satisfied
27,Business travel,1,3,3,4,4,3,5,5,1,13,0,neutral or dissatisfied
41,Business travel,5,3,4,4,4,4,5,4,4,87,77,satisfied
47,Business travel,4,3,5,5,5,5,3,4,3,0,0,satisfied
58,Business travel,5,5,4,4,4,4,5,5,3,14,20,satisfied
48,Business travel,4,1,1,1,1,1,2,3,1,0,0,neutral or dissatisfied
45,Business travel,3,3,4,4,4,5,5,5,1,3,1,satisfied
57,Business travel,4,4,1,1,1,2,2,4,1,8,7,neutral or dissatisfied
52,Business travel,4,3,5,5,5,4,3,5,5,0,3,satisfied
42,Business travel,5,4,5,5,5,5,5,4,3,9,18,satisfied
33,Business travel,5,3,4,5,4,5,5,5,1,0,0,satisfied
55,Business travel,5,5,3,3,3,4,4,5,5,91,102,satisfied
52,Business travel,4,5,5,5,5,5,4,4,1,0,4,satisfied
51,Business travel,4,3,5,5,5,5,4,1,5,0,0,satisfied
36,Business travel,3,3,2,4,2,2,1,4,4,0,0,neutral or dissatisfied
36,Business travel,4,5,3,4,5,5,1,1,4,0,0,neutral or dissatisfied
51,Business travel,3,5,5,5,5,5,2,4,5,0,0,satisfied
42,Business travel,5,3,2,2,2,2,4,5,4,6,0,satisfied
30,Business travel,4,3,4,4,4,5,4,4,4,7,22,satisfied
45,Business travel,4,5,3,4,4,3,5,5,4,0,0,satisfied
50,Business travel,4,5,4,4,4,4,4,4,3,0,0,satisfied
43,Business travel,5,5,2,2,2,2,5,2,1,43,63,satisfied
54,Personal Travel,4,3,5,5,5,4,4,3,4,6,0,neutral or dissatisfied
53,Business travel,1,5,5,5,5,5,5,1,4,0,0,satisfied
10,Personal Travel,3,4,3,5,3,1,2,2,4,4,9,satisfied
52,Business travel,5,3,5,5,5,5,5,5,3,0,0,satisfied
30,Business travel,4,3,4,5,5,5,4,4,4,0,0,satisfied
52,Business travel,4,4,4,4,4,4,5,5,3,2,0,satisfied
24,Business travel,5,5,1,1,5,5,5,5,4,0,0,satisfied
43,Business travel,5,5,4,4,4,4,4,5,2,0,0,satisfied
43,Business travel,1,5,5,5,5,5,1,4,4,3,0,satisfied
53,Business travel,4,5,4,4,4,4,3,5,1,0,0,satisfied
40,Business travel,5,3,5,3,2,4,3,3,2,29,36,neutral or dissatisfied
25,Business travel,5,4,4,4,5,1,5,5,5,0,0,satisfied
47,Business travel,5,5,3,3,3,3,4,5,3,0,0,satisfied
28,Business travel,2,3,4,5,4,5,1,4,2,5,6,neutral or dissatisfied
39,Business travel,4,4,5,5,5,5,1,2,2,2,0,satisfied
44,Business travel,5,3,4,4,4,4,5,4,1,0,0,satisfied
23,Business travel,3,4,5,3,4,3,3,3,5,0,0,satisfied
50,Business travel,4,5,4,4,4,4,3,5,4,0,0,satisfied
24,Business travel,5,3,1,1,4,1,5,5,3,14,17,satisfied
60,Business travel,4,4,4,4,4,4,4,5,4,1,7,satisfied
39,Business travel,5,4,4,4,4,4,5,4,1,0,0,satisfied
36,Business travel,5,4,5,5,5,5,5,5,3,30,0,satisfied
42,Business travel,4,5,5,5,5,5,3,4,5,7,0,satisfied
60,Business travel,5,4,5,5,5,5,3,5,3,0,0,satisfied
55,Business travel,4,3,1,1,1,1,3,3,1,0,0,neutral or dissatisfied
43,Business travel,4,3,5,5,5,5,1,3,2,5,0,satisfied
61,Business travel,3,4,3,1,3,3,2,3,1,0,3,neutral or dissatisfied
16,Business travel,5,1,1,1,3,2,5,5,4,0,0,satisfied
69,Personal Travel,4,4,2,2,2,3,3,4,3,0,0,neutral or dissatisfied
54,Business travel,3,5,5,5,5,5,5,5,1,0,4,satisfied
42,Business travel,4,5,4,5,4,4,3,4,4,4,0,satisfied
49,Business travel,4,4,4,4,4,4,3,4,4,0,10,satisfied
50,Business travel,2,4,4,4,4,3,3,5,2,0,5,satisfied
46,Business travel,5,5,4,4,5,4,5,5,2,116,140,satisfied
50,Business travel,5,4,4,4,4,4,4,4,5,2,3,satisfied
46,Business travel,4,3,1,1,1,2,2,4,1,1,1,neutral or dissatisfied
42,Business travel,5,3,4,4,4,4,5,4,4,12,9,satisfied
24,Business travel,5,2,5,4,5,5,2,2,4,178,140,satisfied
36,Business travel,4,3,5,5,5,5,4,4,2,0,0,satisfied
37,Business travel,5,3,3,4,4,5,4,4,5,0,0,satisfied
27,Business travel,2,4,2,4,3,1,2,2,2,106,86,neutral or dissatisfied
48,Business travel,4,5,5,5,5,5,4,5,4,0,0,satisfied
45,Personal Travel,4,4,2,4,2,1,3,4,1,47,50,neutral or dissatisfied
51,Business travel,5,5,2,2,2,2,3,5,0,2,0,satisfied
60,Business travel,3,3,5,5,3,5,3,3,3,233,262,satisfied
25,Business travel,2,1,1,2,4,5,3,3,3,0,0,neutral or dissatisfied
42,Business travel,3,4,4,4,4,4,3,4,5,0,0,satisfied
38,Business travel,5,3,4,4,4,4,4,4,2,0,0,satisfied
12,Personal Travel,0,5,5,4,5,3,3,3,3,0,0,neutral or dissatisfied
45,Business travel,4,4,5,5,5,4,5,4,4,8,0,satisfied
24,Personal Travel,3,4,3,5,4,4,3,3,3,2,0,neutral or dissatisfied
50,Business travel,3,3,2,4,2,2,1,3,4,0,0,neutral or dissatisfied
